epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
40,12684.5,0.35334,0.775,1,0.53625,0.00145246,0.00145246,0.00145246
41,13017.9,0.35731,0.85,1,0.44518,0.00144696,0.00144696,0.00144696
42,13360.4,0.38071,0.7,1,0.72425,0.00144145,0.00144145,0.00144145
43,13713.2,0.33683,0.675,1,0.63883,0.00143595,0.00143595,0.00143595
44,14061.2,0.35358,0.525,1,1.14415,0.00143045,0.00143045,0.00143045
45,14408,0.33288,0.7,1,0.74828,0.00142495,0.00142495,0.00142495
46,14799.7,0.3388,0.675,1,0.78893,0.00141945,0.00141945,0.00141945
47,15141.5,0.33039,0.75,1,0.51649,0.00141395,0.00141395,0.00141395
48,15418.9,0.31479,0.7,1,0.52789,0.00140845,0.00140845,0.00140845
49,15695.2,0.33191,0.775,1,0.60997,0.00140295,0.00140295,0.00140295
50,15971.1,0.32134,0.8,1,0.54429,0.00139745,0.00139745,0.00139745
51,16246.2,0.33497,0.75,1,0.54155,0.00139195,0.00139195,0.00139195
52,16521.4,0.31816,0.8,1,0.56041,0.00138644,0.00138644,0.00138644
53,16796.7,0.31277,0.65,1,0.7672,0.00138094,0.00138094,0.00138094
54,17071.3,0.30652,0.675,1,1.12993,0.00137544,0.00137544,0.00137544
55,17347,0.30012,0.825,1,0.44855,0.00136994,0.00136994,0.00136994
56,17621.9,0.28325,0.8,1,0.40919,0.00136444,0.00136444,0.00136444
57,17971.1,0.27211,0.75,1,0.60531,0.00135894,0.00135894,0.00135894
58,18373.4,0.31937,0.775,1,0.54024,0.00135344,0.00135344,0.00135344
59,18835.9,0.28475,0.875,1,0.39191,0.00134794,0.00134794,0.00134794
60,19275,0.28032,0.8,1,0.41552,0.00134244,0.00134244,0.00134244
61,19712.4,0.2933,0.825,1,0.57301,0.00133693,0.00133693,0.00133693
62,20150.8,0.28092,0.825,1,0.41912,0.00133143,0.00133143,0.00133143
63,20586.3,0.27095,0.825,1,0.33216,0.00132593,0.00132593,0.00132593
64,21021.8,0.28757,0.725,1,0.55235,0.00132043,0.00132043,0.00132043
65,21455.2,0.26178,0.775,1,0.63644,0.00131493,0.00131493,0.00131493
66,21888,0.2642,0.875,1,0.29663,0.00130943,0.00130943,0.00130943
67,22323.9,0.26639,0.75,1,0.44014,0.00130393,0.00130393,0.00130393
68,22757.7,0.28198,0.775,1,0.50367,0.00129843,0.00129843,0.00129843
69,23189.8,0.28717,0.875,1,0.34788,0.00129293,0.00129293,0.00129293
70,23626.6,0.24531,0.85,1,0.36626,0.00128742,0.00128742,0.00128742
71,24062.6,0.29927,0.85,1,0.34737,0.00128192,0.00128192,0.00128192
72,24494.9,0.25944,0.825,1,0.35441,0.00127642,0.00127642,0.00127642
73,24931.2,0.24569,0.85,1,0.32902,0.00127092,0.00127092,0.00127092
74,25365.4,0.23972,0.75,1,0.75764,0.00126542,0.00126542,0.00126542
75,25800.1,0.23218,0.925,1,0.25065,0.00125992,0.00125992,0.00125992
76,26235.8,0.25316,0.825,1,0.34178,0.00125442,0.00125442,0.00125442
77,26663,0.25876,0.8,1,0.6275,0.00124892,0.00124892,0.00124892
78,27091.5,0.26449,0.875,1,0.42768,0.00124342,0.00124342,0.00124342
79,27521.5,0.25097,0.65,1,0.7572,0.00123791,0.00123791,0.00123791
80,27947.3,0.22128,0.825,1,0.49443,0.00123241,0.00123241,0.00123241
81,28375.4,0.2324,0.7,1,0.58469,0.00122691,0.00122691,0.00122691
82,28799.6,0.21748,0.775,1,0.73176,0.00122141,0.00122141,0.00122141
83,29226.8,0.24607,0.85,1,0.33742,0.00121591,0.00121591,0.00121591
84,29653.6,0.22678,0.65,1,1.23518,0.00121041,0.00121041,0.00121041
85,30078.8,0.25526,0.875,1,0.43655,0.00120491,0.00120491,0.00120491
86,30507.4,0.23098,0.825,1,0.54198,0.00119941,0.00119941,0.00119941
87,30936,0.22963,0.6,1,0.95247,0.00119391,0.00119391,0.00119391
88,31364.2,0.20774,0.625,1,1.0229,0.0011884,0.0011884,0.0011884
89,31791.7,0.21619,0.9,1,0.28162,0.0011829,0.0011829,0.0011829
90,32218.7,0.21702,0.95,1,0.19077,0.0011774,0.0011774,0.0011774
91,32648.2,0.23373,0.925,1,0.29224,0.0011719,0.0011719,0.0011719
92,33079.8,0.20393,0.9,1,0.38347,0.0011664,0.0011664,0.0011664
93,33517.2,0.21335,0.925,1,0.28506,0.0011609,0.0011609,0.0011609
94,33954.2,0.19796,0.925,1,0.19315,0.0011554,0.0011554,0.0011554
95,34390.9,0.18478,0.9,1,0.25594,0.0011499,0.0011499,0.0011499
96,34824.5,0.20304,0.925,1,0.17375,0.0011444,0.0011444,0.0011444
97,35262.6,0.18382,0.85,1,0.39439,0.00113889,0.00113889,0.00113889
98,35696.8,0.20365,0.85,1,0.29883,0.00113339,0.00113339,0.00113339
99,36136.1,0.18503,0.95,1,0.21531,0.00112789,0.00112789,0.00112789
100,36564.3,0.18788,0.925,1,0.29879,0.00112239,0.00112239,0.00112239
101,36991.3,0.18783,0.95,1,0.18611,0.00111689,0.00111689,0.00111689
102,37422,0.18705,0.95,1,0.17253,0.00111139,0.00111139,0.00111139
103,37846.6,0.18643,0.925,1,0.30813,0.00110589,0.00110589,0.00110589
104,38276.9,0.1724,0.925,1,0.17568,0.00110039,0.00110039,0.00110039
105,38715.7,0.18816,0.9,1,0.39659,0.00109489,0.00109489,0.00109489
106,39153.2,0.19422,0.9,1,0.35324,0.00108938,0.00108938,0.00108938
107,39592.2,0.17602,0.95,1,0.13291,0.00108388,0.00108388,0.00108388
108,40026.9,0.18486,0.925,1,0.30731,0.00107838,0.00107838,0.00107838
109,40457.9,0.17853,0.975,1,0.12904,0.00107288,0.00107288,0.00107288
110,40893.6,0.15757,0.925,1,0.27603,0.00106738,0.00106738,0.00106738
111,41329,0.16901,0.975,1,0.12057,0.00106188,0.00106188,0.00106188
112,41766.5,0.1714,0.95,1,0.25904,0.00105638,0.00105638,0.00105638
113,42202.6,0.19123,0.95,1,0.07767,0.00105088,0.00105088,0.00105088
114,42637.4,0.1807,0.975,1,0.07145,0.00104538,0.00104538,0.00104538
115,43072.7,0.17567,0.875,1,0.18049,0.00103987,0.00103987,0.00103987
116,43511.8,0.16334,0.975,1,0.16573,0.00103437,0.00103437,0.00103437
117,43947.9,0.15336,0.95,1,0.17074,0.00102887,0.00102887,0.00102887
118,44394.8,0.15116,0.975,1,0.1066,0.00102337,0.00102337,0.00102337
119,44829.7,0.15087,0.95,1,0.11865,0.00101787,0.00101787,0.00101787
120,45267.5,0.14046,0.95,1,0.16093,0.00101237,0.00101237,0.00101237
121,45702.3,0.15131,0.925,1,0.17681,0.00100687,0.00100687,0.00100687
122,46135.9,0.15893,0.925,1,0.1541,0.00100137,0.00100137,0.00100137
123,46577.3,0.18244,0.875,1,0.28029,0.000995866,0.000995866,0.000995866
124,47019.4,0.16569,0.9,1,0.19427,0.000990365,0.000990365,0.000990365
125,47456.3,0.13097,1,1,0.06653,0.000984864,0.000984864,0.000984864
126,47889.6,0.14535,0.9,1,0.19244,0.000979362,0.000979362,0.000979362
127,48326.4,0.14268,0.925,1,0.24537,0.000973861,0.000973861,0.000973861
128,48765.1,0.13242,0.975,1,0.1312,0.00096836,0.00096836,0.00096836
129,49204.4,0.14337,0.9,1,0.37135,0.000962859,0.000962859,0.000962859
130,49640.1,0.15563,0.875,1,0.30582,0.000957358,0.000957358,0.000957358
131,50077.3,0.13086,0.925,1,0.254,0.000951857,0.000951857,0.000951857
132,50512.8,0.13954,0.975,1,0.07849,0.000946356,0.000946356,0.000946356
133,50946.1,0.14917,0.9,1,0.34948,0.000940855,0.000940855,0.000940855
134,51388.2,0.13367,0.975,1,0.09125,0.000935354,0.000935354,0.000935354
135,51825.8,0.12853,0.925,1,0.12628,0.000929853,0.000929853,0.000929853
136,52259.9,0.15499,0.925,1,0.16431,0.000924352,0.000924352,0.000924352
137,52696.1,0.12407,0.95,1,0.14533,0.00091885,0.00091885,0.00091885
138,53130,0.14224,0.8,1,0.34768,0.000913349,0.000913349,0.000913349
139,53563.9,0.13662,0.95,1,0.16325,0.000907848,0.000907848,0.000907848
140,53999.7,0.13495,0.95,1,0.22059,0.000902347,0.000902347,0.000902347
141,54432.9,0.13828,0.95,1,0.22111,0.000896846,0.000896846,0.000896846
142,54869.9,0.12664,0.975,1,0.08669,0.000891345,0.000891345,0.000891345
143,55305.8,0.12063,0.975,1,0.15676,0.000885844,0.000885844,0.000885844
144,55742.4,0.12266,0.95,1,0.22143,0.000880343,0.000880343,0.000880343
145,56181.8,0.12738,0.95,1,0.17339,0.000874842,0.000874842,0.000874842
146,56618.1,0.12887,0.975,1,0.12206,0.00086934,0.00086934,0.00086934
147,57058,0.11279,0.95,1,0.12064,0.000863839,0.000863839,0.000863839
148,57495.6,0.13662,0.95,1,0.0967,0.000858338,0.000858338,0.000858338
149,57931.4,0.1361,0.925,1,0.18292,0.000852837,0.000852837,0.000852837
150,58368.8,0.11169,0.95,1,0.15246,0.000847336,0.000847336,0.000847336
151,58809.1,0.11233,0.95,1,0.08936,0.000841835,0.000841835,0.000841835
152,59246.1,0.11938,0.975,1,0.18075,0.000836334,0.000836334,0.000836334
153,59682,0.12477,0.95,1,0.09334,0.000830833,0.000830833,0.000830833
154,60116.3,0.11499,0.975,1,0.099,0.000825332,0.000825332,0.000825332
155,60549.8,0.1261,0.975,1,0.13576,0.000819831,0.000819831,0.000819831
156,60987.2,0.12069,0.975,1,0.14279,0.000814329,0.000814329,0.000814329
157,61425.8,0.09909,0.95,1,0.09627,0.000808828,0.000808828,0.000808828
158,61861.3,0.09976,0.975,1,0.05714,0.000803327,0.000803327,0.000803327
159,62292.1,0.09446,0.95,1,0.15576,0.000797826,0.000797826,0.000797826
160,62662.8,0.11381,0.95,1,0.12046,0.000792325,0.000792325,0.000792325
161,62936.3,0.12357,1,1,0.05238,0.000786824,0.000786824,0.000786824
162,63207.9,0.10548,0.95,1,0.0715,0.000781323,0.000781323,0.000781323
163,63479.9,0.09441,0.95,1,0.12613,0.000775822,0.000775822,0.000775822
164,63751.1,0.10315,0.95,1,0.09152,0.000770321,0.000770321,0.000770321
165,64021.9,0.11092,0.95,1,0.16222,0.00076482,0.00076482,0.00076482
166,64293.8,0.10304,0.975,1,0.10167,0.000759318,0.000759318,0.000759318
167,64565.1,0.10155,0.95,1,0.12217,0.000753817,0.000753817,0.000753817
168,64836.4,0.09885,0.975,1,0.06216,0.000748316,0.000748316,0.000748316
169,65107.9,0.10087,0.975,1,0.10672,0.000742815,0.000742815,0.000742815
170,65381,0.08811,0.95,1,0.12396,0.000737314,0.000737314,0.000737314
171,65652.1,0.09865,0.95,1,0.07928,0.000731813,0.000731813,0.000731813
172,65923.7,0.09679,0.975,1,0.08128,0.000726312,0.000726312,0.000726312
173,66195.4,0.09529,0.975,1,0.1227,0.000720811,0.000720811,0.000720811
174,66466.9,0.10051,1,1,0.03105,0.00071531,0.00071531,0.00071531
175,66738.4,0.081,0.975,1,0.09764,0.000709809,0.000709809,0.000709809
176,67013.4,0.07903,0.975,1,0.15149,0.000704307,0.000704307,0.000704307
177,67464.8,0.10744,0.975,1,0.10189,0.000698806,0.000698806,0.000698806
178,67928.8,0.09729,0.975,1,0.12304,0.000693305,0.000693305,0.000693305
179,68287,0.10603,0.975,1,0.13387,0.000687804,0.000687804,0.000687804
180,68770.3,0.07579,0.975,1,0.09787,0.000682303,0.000682303,0.000682303
181,69183.2,0.09683,0.975,1,0.05032,0.000676802,0.000676802,0.000676802
182,69629.6,0.08782,0.975,1,0.16092,0.000671301,0.000671301,0.000671301
183,70204.8,0.10344,0.975,1,0.12454,0.0006658,0.0006658,0.0006658
184,70483.3,0.09058,0.975,1,0.11822,0.000660299,0.000660299,0.000660299
185,70763.2,0.09785,0.975,1,0.10124,0.000654798,0.000654798,0.000654798
186,71060.5,0.08524,0.975,1,0.19623,0.000649297,0.000649297,0.000649297
187,71478,0.10616,0.975,1,0.08491,0.000643795,0.000643795,0.000643795
188,71961.7,0.07678,0.975,1,0.10973,0.000638294,0.000638294,0.000638294
189,72496.4,0.07852,0.975,1,0.14169,0.000632793,0.000632793,0.000632793
190,73025.7,0.08664,0.975,1,0.16783,0.000627292,0.000627292,0.000627292
191,73310.5,0.08444,0.975,1,0.13207,0.000621791,0.000621791,0.000621791
192,73583.4,0.08494,0.975,1,0.12961,0.00061629,0.00061629,0.00061629
193,73855.1,0.0769,0.95,1,0.17949,0.000610789,0.000610789,0.000610789
194,74128.4,0.07354,0.975,1,0.2333,0.000605288,0.000605288,0.000605288
195,74399.3,0.07571,0.975,1,0.2215,0.000599787,0.000599787,0.000599787
196,74671,0.09493,0.975,1,0.15161,0.000594286,0.000594286,0.000594286
197,74943.4,0.0866,0.975,1,0.11111,0.000588784,0.000588784,0.000588784
198,75215.6,0.07724,0.975,1,0.09137,0.000583283,0.000583283,0.000583283
199,75487.6,0.09388,0.975,1,0.10981,0.000577782,0.000577782,0.000577782
200,75759.7,0.09335,0.975,1,0.09517,0.000572281,0.000572281,0.000572281
201,76030.6,0.08383,0.975,1,0.08877,0.00056678,0.00056678,0.00056678
202,76318.4,0.09088,0.975,1,0.12674,0.000561279,0.000561279,0.000561279
203,76807.2,0.09902,0.975,1,0.14778,0.000555778,0.000555778,0.000555778
204,77453.2,0.08581,0.975,1,0.1529,0.000550277,0.000550277,0.000550277
205,77936,0.08982,0.975,1,0.153,0.000544776,0.000544776,0.000544776
206,78313.1,0.07973,0.975,1,0.156,0.000539275,0.000539275,0.000539275
207,78901.1,0.07059,0.975,1,0.10507,0.000533773,0.000533773,0.000533773
208,79298,0.06616,0.975,1,0.06972,0.000528272,0.000528272,0.000528272
209,79688.9,0.08434,0.975,1,0.04791,0.000522771,0.000522771,0.000522771
210,79963.2,0.08898,0.975,1,0.10661,0.00051727,0.00051727,0.00051727
211,80237.7,0.07224,0.975,1,0.07794,0.000511769,0.000511769,0.000511769
212,80511.5,0.06002,0.975,1,0.10486,0.000506268,0.000506268,0.000506268
213,80785.1,0.0815,0.975,1,0.13766,0.000500767,0.000500767,0.000500767
214,81058.4,0.0577,0.975,1,0.13029,0.000495266,0.000495266,0.000495266
215,81331,0.07277,0.975,1,0.15059,0.000489765,0.000489765,0.000489765
216,81604.1,0.06769,0.975,1,0.18878,0.000484263,0.000484263,0.000484263
217,81877.4,0.07182,0.975,1,0.20241,0.000478762,0.000478762,0.000478762
218,82150.7,0.05905,0.975,1,0.23803,0.000473261,0.000473261,0.000473261
219,82423.9,0.08582,0.975,1,0.21451,0.00046776,0.00046776,0.00046776
220,82697,0.07804,0.975,1,0.22411,0.000462259,0.000462259,0.000462259
221,82970.5,0.07088,0.975,1,0.12923,0.000456758,0.000456758,0.000456758
222,83243.2,0.0643,0.975,1,0.1705,0.000451257,0.000451257,0.000451257
223,83515.6,0.07079,0.975,1,0.23084,0.000445756,0.000445756,0.000445756
224,83788,0.06948,0.975,1,0.26436,0.000440255,0.000440255,0.000440255
225,84061,0.05498,0.975,1,0.23879,0.000434754,0.000434754,0.000434754
