epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,24022.2,0.836,1.04083,1.21575,0.62647,0.66367,0.69261,0.53956,0.80856,1.07357,1.26842,0.00108088,0.00108088,0.00108088
43,24617.4,0.84399,1.03922,1.23287,0.56045,0.72739,0.70387,0.56406,0.75594,1.02048,1.23049,0.00107675,0.00107675,0.00107675
44,25308.7,0.82506,1.00566,1.23817,0.51105,0.68997,0.63632,0.5003,0.80411,1.38811,1.25652,0.00107263,0.00107263,0.00107263
45,26017.7,0.84368,1.01555,1.24,0.57413,0.74149,0.68808,0.51389,0.86065,0.9818,1.33385,0.0010685,0.0010685,0.0010685
46,26728.9,0.82408,1.00363,1.2238,0.63641,0.72095,0.74456,0.59552,0.78386,1.00357,1.22684,0.00106437,0.00106437,0.00106437
47,27441.4,0.82268,1.00234,1.22203,0.65384,0.67982,0.74797,0.58989,0.75628,1.01044,1.20996,0.00106025,0.00106025,0.00106025
48,28152.5,0.818,0.99298,1.21767,0.5645,0.74916,0.74055,0.5885,0.77358,1.07757,1.24641,0.00105612,0.00105612,0.00105612
49,28865.5,0.81212,0.98132,1.21216,0.47295,0.75112,0.64911,0.50437,0.80404,1.22131,1.23355,0.001052,0.001052,0.001052
50,29526.2,0.81395,0.97829,1.20888,0.67255,0.72656,0.78338,0.63293,0.76777,0.92407,1.23402,0.00104787,0.00104787,0.00104787
51,30131.1,0.78709,0.94589,1.20368,0.62286,0.7212,0.73948,0.59317,0.75418,0.95957,1.23351,0.00104375,0.00104375,0.00104375
52,30719.4,0.80172,1.00188,1.20661,0.45795,0.77284,0.61113,0.45638,0.95971,1.60351,1.39218,0.00103962,0.00103962,0.00103962
53,31291.5,0.78741,0.94268,1.19878,0.59139,0.6934,0.69942,0.55635,0.77475,1.1949,1.22411,0.0010355,0.0010355,0.0010355
54,31900.8,0.79044,0.94374,1.20227,0.6808,0.68936,0.72351,0.57155,0.80102,0.93735,1.25266,0.00103138,0.00103138,0.00103138
55,32503.8,0.78964,0.93528,1.21264,0.59507,0.73644,0.73797,0.54779,0.91136,1.07393,1.34973,0.00102725,0.00102725,0.00102725
56,33111.6,0.79535,0.948,1.20075,0.34859,0.62727,0.47899,0.33159,1.03877,1.42067,1.48675,0.00102312,0.00102312,0.00102312
57,33720.2,0.8007,0.91958,1.19966,0.61926,0.66178,0.72693,0.57905,0.76741,1.0406,1.21391,0.001019,0.001019,0.001019
58,34329.8,0.7942,0.91005,1.20127,0.59922,0.76432,0.76947,0.6178,0.74431,0.89496,1.18667,0.00101488,0.00101488,0.00101488
59,34934.4,0.79898,0.92117,1.20594,0.72396,0.75311,0.77939,0.62207,0.75121,0.886,1.21078,0.00101075,0.00101075,0.00101075
60,35541.3,0.77754,0.91466,1.18033,0.64597,0.6349,0.76295,0.61231,0.76216,1.14022,1.21286,0.00100663,0.00100663,0.00100663
61,36143.4,0.77399,0.89686,1.18942,0.58668,0.66586,0.68621,0.53871,0.79647,1.23942,1.26142,0.0010025,0.0010025,0.0010025
62,36756,0.78927,0.91652,1.20987,0.65159,0.72076,0.7604,0.61665,0.74735,0.91874,1.19747,0.000998375,0.000998375,0.000998375
63,37363.8,0.76848,0.88254,1.18786,0.51643,0.66452,0.66037,0.5274,0.78651,1.3824,1.27477,0.00099425,0.00099425,0.00099425
64,37979.1,0.79464,0.9116,1.20547,0.55688,0.78362,0.72385,0.57462,0.7773,1.10426,1.23606,0.000990125,0.000990125,0.000990125
65,38588.2,0.79402,0.89442,1.20301,0.57792,0.74257,0.78857,0.62896,0.79175,1.02319,1.23869,0.000986,0.000986,0.000986
66,39191.4,0.77114,0.85696,1.1872,0.76123,0.75492,0.81892,0.6682,0.69347,0.841,1.15032,0.000981875,0.000981875,0.000981875
67,39792.9,0.76298,0.86959,1.17662,0.69556,0.71206,0.76706,0.60789,0.78455,0.98731,1.23418,0.00097775,0.00097775,0.00097775
68,40402.6,0.76686,0.88532,1.18291,0.48168,0.69335,0.61601,0.41237,1.19064,1.23491,1.63264,0.000973625,0.000973625,0.000973625
69,41008.6,0.73526,0.83836,1.17305,0.57615,0.68542,0.67035,0.51654,0.81996,1.12617,1.25665,0.0009695,0.0009695,0.0009695
70,41614.7,0.74156,0.82697,1.15993,0.66176,0.71585,0.7361,0.59925,0.71846,1.1053,1.20211,0.000965375,0.000965375,0.000965375
71,42215.1,0.77388,0.86325,1.18323,0.40112,0.64924,0.53753,0.39084,0.91873,1.86362,1.38773,0.00096125,0.00096125,0.00096125
72,42823.5,0.75235,0.85581,1.16725,0.32237,0.67946,0.47328,0.35889,0.91218,1.75847,1.3626,0.000957125,0.000957125,0.000957125
73,43433.3,0.76004,0.81712,1.17658,0.7097,0.74766,0.76017,0.61193,0.74265,0.96921,1.18866,0.000953,0.000953,0.000953
74,44045.2,0.73448,0.81695,1.16735,0.64896,0.61934,0.67898,0.55582,0.72244,1.13457,1.18078,0.000948875,0.000948875,0.000948875
75,44647.7,0.74862,0.82791,1.16779,0.67441,0.78234,0.80421,0.65858,0.74382,0.88021,1.18375,0.00094475,0.00094475,0.00094475
76,45253.6,0.74018,0.81075,1.15894,0.50074,0.74384,0.63919,0.52027,0.75924,1.636,1.20457,0.000940625,0.000940625,0.000940625
